transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date,YearMonth
18999,0,3112,2017-01-30,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,37499.0,2017-01
19000,24,1259,2017-05-12,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0,2017-05
19001,92,2548,2017-12-27,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,2017-12
19002,25,1243,2017-02-08,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,42404.0,2017-02
19003,21,3134,2017-08-01,1.0,Approved,Solex,Standard,medium,large,1071.23,380.74,35160.0,2017-08
19004,86,1426,2017-09-15,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,38206.0,2017-09
19005,6,1190,2017-01-06,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,39298.0,2017-01
19006,75,2630,2017-09-11,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,2017-09
19007,67,1758,2017-11-25,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38859.0,2017-11
19008,25,3458,2017-02-06,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,2017-02
19009,2,1138,2017-05-31,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,33549.0,2017-05
19010,73,1451,2017-07-03,0.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,33429.0,2017-07
19011,0,1700,2017-05-27,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,37539.0,2017-05
19012,84,3398,2017-01-26,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,34996.0,2017-01
19013,56,107,2017-01-30,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0,2017-01
19014,0,468,2017-03-17,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,37659.0,2017-03
19015,92,1933,2017-09-28,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,2017-09
19016,80,29,2017-04-10,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,35455.0,2017-04
19017,56,2684,2017-09-28,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,36146.0,2017-09
19018,0,3384,2017-12-01,0.0,Approved,0,0,0,0,1695.42,0.0,0.0,2017-12
19019,15,500,2017-10-16,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,42404.0,2017-10
19020,48,2004,2017-07-13,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41009.0,2017-07
19021,43,2473,2017-08-01,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,37668.0,2017-08
19022,27,174,2017-06-14,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,36334.0,2017-06
19023,18,1958,2017-05-16,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0,2017-05
19024,9,2196,2017-10-20,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,35378.0,2017-10
19025,36,1937,2017-08-04,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,35052.0,2017-08
19026,64,461,2017-12-04,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,38647.0,2017-12
19027,44,1811,2017-09-25,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0,2017-09
19028,89,3261,2017-11-22,0.0,Approved,WeareA2B,Touring,medium,large,1362.99,57.74,38482.0,2017-11
19029,32,1549,2017-08-03,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,34527.0,2017-08
19030,77,810,2017-10-23,0.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,38193.0,2017-10
19031,6,2548,2017-05-26,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0,2017-05
19032,31,1284,2017-10-13,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,39031.0,2017-10
19033,6,2548,2017-04-10,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0,2017-04
19034,53,2612,2017-03-23,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,2017-03
19035,71,884,2017-11-01,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,34996.0,2017-11
19036,71,1579,2017-02-18,1.0,Approved,Solex,Standard,high,large,1842.92,1105.75,37873.0,2017-02
19037,28,401,2017-06-18,1.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0,2017-06
19038,59,1492,2017-07-11,0.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34244.0,2017-07
19039,15,1134,2017-11-27,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,38693.0,2017-11
19040,90,2932,2017-01-19,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,38482.0,2017-01
19041,4,1595,2017-09-06,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,41047.0,2017-09
19042,0,963,2017-10-02,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,36367.0,2017-10
19043,62,334,2017-06-26,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0,2017-06
19044,8,2034,2017-05-22,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,40649.0,2017-05
19045,51,805,2017-08-30,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,41009.0,2017-08
19046,0,2410,2017-11-02,1.0,Approved,0,0,0,0,877.6,0.0,0.0,2017-11
19047,76,308,2017-12-05,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,2017-12
19048,47,2777,2017-03-28,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,39915.0,2017-03
19049,55,2585,2017-12-25,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,2017-12
19050,95,2886,2017-11-21,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,2017-11
19051,85,469,2017-04-28,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0,2017-04
19052,18,1643,2017-01-09,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,41345.0,2017-01
19053,14,2308,2017-03-15,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,2017-03
19054,62,3195,2017-08-31,0.0,Approved,Solex,Standard,medium,medium,478.16,298.72,34143.0,2017-08
19055,12,58,2017-11-21,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,41345.0,2017-11
19056,58,1153,2017-10-19,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,34170.0,2017-10
19057,13,1003,2017-04-09,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,2017-04
19058,58,1814,2017-07-14,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,42295.0,2017-07
19059,44,916,2017-07-20,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0,2017-07
19060,53,2934,2017-09-12,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,40410.0,2017-09
19061,23,3337,2017-12-20,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0,2017-12
19062,48,3349,2017-02-20,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,41848.0,2017-02
19063,0,213,2017-12-02,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,37220.0,2017-12
19064,70,1955,2017-10-13,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,42105.0,2017-10
19065,41,490,2017-08-07,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0,2017-08
19066,55,1680,2017-09-09,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,34143.0,2017-09
19067,6,891,2017-04-18,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,39031.0,2017-04
19068,40,155,2017-08-03,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0,2017-08
19069,69,892,2017-05-24,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,42710.0,2017-05
19070,35,1647,2017-01-12,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,2017-01
19071,81,2970,2017-07-11,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0,2017-07
19072,12,1347,2017-09-21,0.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,38216.0,2017-09
19073,53,1906,2017-11-13,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,2017-11
19074,70,2340,2017-05-28,0.0,Approved,Trek Bicycles,Standard,high,medium,495.72,297.43,40553.0,2017-05
19075,10,2572,2017-08-18,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,2017-08
19076,40,1633,2017-02-10,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,34170.0,2017-02
19077,75,1361,2017-04-11,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,2017-04
19078,40,24,2017-10-31,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,39526.0,2017-10
19079,67,3142,2017-08-19,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,2017-08
19080,1,95,2017-06-06,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,2017-06
19081,36,2988,2017-04-25,0.0,Approved,Solex,Standard,low,medium,945.04,507.58,36361.0,2017-04
19082,81,2409,2017-08-19,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0,2017-08
19083,90,1204,2017-12-06,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,36367.0,2017-12
19084,84,2826,2017-07-23,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,2017-07
19085,69,1941,2017-12-25,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,33879.0,2017-12
19086,12,2046,2017-05-13,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,42172.0,2017-05
19087,51,2263,2017-08-14,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,42295.0,2017-08
19088,55,1302,2017-11-05,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,33259.0,2017-11
19089,38,3437,2017-04-20,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41167.0,2017-04
19090,0,1622,2017-11-11,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,2017-11
19091,60,2082,2017-12-29,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40779.0,2017-12
19092,23,1279,2017-03-15,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0,2017-03
19093,57,2937,2017-03-16,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,33259.0,2017-03
19094,44,940,2017-10-15,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,40672.0,2017-10
19095,92,2127,2017-07-22,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,2017-07
19096,72,2523,2017-12-16,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,37873.0,2017-12
19097,33,2841,2017-12-11,1.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,36498.0,2017-12
19098,0,407,2017-07-18,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,40487.0,2017-07
19099,75,2083,2017-12-15,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,2017-12
19100,17,209,2017-04-02,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,38647.0,2017-04
19101,8,2713,2017-10-21,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,38216.0,2017-10
19102,0,3221,2017-05-06,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,40649.0,2017-05
19103,59,2531,2017-03-16,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,37626.0,2017-03
19104,37,2929,2017-06-09,0.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,36361.0,2017-06
19105,64,691,2017-02-06,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,40410.0,2017-02
19106,21,792,2017-04-16,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,38693.0,2017-04
19107,68,1561,2017-06-11,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,42710.0,2017-06
19108,78,1218,2017-08-09,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38206.0,2017-08
19109,56,2762,2017-07-05,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,35707.0,2017-07
19110,3,2020,2017-05-01,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,38573.0,2017-05
19111,46,1875,2017-04-20,1.0,Approved,OHM Cycles,Standard,low,medium,1793.43,248.82,39526.0,2017-04
19112,94,2856,2017-11-14,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,37220.0,2017-11
19113,3,3168,2017-06-03,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,37823.0,2017-06
19114,81,1885,2017-07-23,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,38991.0,2017-07
19115,77,2509,2017-06-07,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,40553.0,2017-06
19116,64,467,2017-07-03,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,2017-07
19117,67,473,2017-05-21,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,34996.0,2017-05
19118,30,2691,2017-06-04,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0,2017-06
19119,0,776,2017-02-27,1.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,34165.0,2017-02
19120,94,2309,2017-09-15,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0,2017-09
19121,28,1423,2017-02-13,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,35378.0,2017-02
19122,27,348,2017-02-21,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,42696.0,2017-02
19123,52,1523,2017-11-19,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,34170.0,2017-11
19124,57,3178,2017-05-07,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,42172.0,2017-05
19125,26,2705,2017-02-24,0.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,34115.0,2017-02
19126,7,2400,2017-11-28,1.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,41701.0,2017-11
19127,19,3207,2017-06-25,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,2017-06
19128,1,2258,2017-11-08,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,38859.0,2017-11
19129,0,424,2017-02-03,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,2017-02
19130,65,2308,2017-12-17,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,34996.0,2017-12
19131,0,1707,2017-01-01,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,2017-01
19132,24,2567,2017-10-20,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,40670.0,2017-10
19133,0,181,2017-05-04,1.0,Approved,0,0,0,0,1401.63,0.0,0.0,2017-05
19134,32,3140,2017-01-25,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,35667.0,2017-01
19135,51,1143,2017-12-26,0.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,34170.0,2017-12
19136,95,224,2017-06-21,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,37874.0,2017-06
19137,68,2587,2017-06-15,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0,2017-06
19138,61,1478,2017-07-25,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0,2017-07
19139,25,3356,2017-12-26,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,37337.0,2017-12
19140,24,2804,2017-11-02,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,42696.0,2017-11
19141,98,1051,2017-04-03,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,33259.0,2017-04
19142,75,1872,2017-02-15,0.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,40553.0,2017-02
19143,58,1748,2017-07-27,1.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,40487.0,2017-07
19144,33,2086,2017-09-23,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,39526.0,2017-09
19145,38,180,2017-03-14,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40618.0,2017-03
19146,44,538,2017-12-26,0.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,41064.0,2017-12
19147,30,3391,2017-06-16,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,33552.0,2017-06
19148,100,2614,2017-07-21,0.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,2017-07
19149,74,3332,2017-07-23,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,36668.0,2017-07
19150,50,1721,2017-05-02,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0,2017-05
19151,30,3258,2017-04-27,0.0,Approved,Solex,Standard,high,medium,748.17,448.9,39031.0,2017-04
19152,1,1693,2017-05-09,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,42688.0,2017-05
19153,66,2908,2017-12-25,1.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,42710.0,2017-12
19154,6,3108,2017-09-28,1.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,37659.0,2017-09
19155,68,1505,2017-12-12,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,39915.0,2017-12
19156,82,299,2017-09-29,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,35667.0,2017-09
19157,88,2520,2017-12-19,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,37874.0,2017-12
19158,32,671,2017-01-01,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,37337.0,2017-01
19159,99,2378,2017-09-27,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,34556.0,2017-09
19160,3,2292,2017-01-02,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,41701.0,2017-01
19161,93,3119,2017-07-14,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0,2017-07
19162,98,2611,2017-09-01,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,38002.0,2017-09
19163,14,507,2017-07-28,1.0,Approved,Trek Bicycles,Standard,medium,small,1386.84,1234.29,37838.0,2017-07
19164,53,2890,2017-01-28,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,35470.0,2017-01
19165,9,794,2017-05-06,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,38693.0,2017-05
19166,68,97,2017-08-08,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,34996.0,2017-08
19167,88,2111,2017-10-31,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,37539.0,2017-10
19168,50,3201,2017-11-03,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,33259.0,2017-11
19169,81,2901,2017-11-22,1.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,42218.0,2017-11
19170,24,3058,2017-01-11,0.0,Approved,Solex,Road,medium,large,1777.8,820.78,41047.0,2017-01
19171,19,3465,2017-05-03,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,37659.0,2017-05
19172,89,946,2017-04-20,0.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,40336.0,2017-04
19173,10,799,2017-01-16,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,35378.0,2017-01
19174,67,3342,2017-02-13,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,2017-02
19175,0,2005,2017-12-25,0.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,38647.0,2017-12
19176,0,136,2017-12-10,1.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,38002.0,2017-12
19177,0,1043,2017-06-06,0.0,Approved,0,0,0,0,2086.07,0.0,0.0,2017-06
19178,10,1941,2017-05-14,0.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,2017-05
19179,49,275,2017-08-20,1.0,Approved,Solex,Standard,medium,large,1061.56,733.58,34170.0,2017-08
19180,55,445,2017-02-12,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,37823.0,2017-02
19181,19,789,2017-03-28,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,40670.0,2017-03
19182,81,488,2017-11-03,0.0,Approved,Norco Bicycles,Standard,medium,small,586.45,521.94,33429.0,2017-11
19183,19,1493,2017-04-16,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,2017-04
19184,61,221,2017-06-16,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,42172.0,2017-06
19185,34,1196,2017-09-21,0.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,37698.0,2017-09
19186,38,570,2017-04-13,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,40336.0,2017-04
19187,0,1307,2017-06-28,1.0,Approved,Solex,Road,medium,medium,416.98,312.74,35560.0,2017-06
19188,1,1815,2017-08-22,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,41167.0,2017-08
19189,64,3460,2017-06-04,0.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,41047.0,2017-06
19190,68,1516,2017-11-23,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,40410.0,2017-11
19191,60,3411,2017-06-23,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,40410.0,2017-06
19192,0,284,2017-03-13,1.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,33259.0,2017-03
19193,81,1633,2017-01-16,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,41064.0,2017-01
19194,84,839,2017-04-25,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,34079.0,2017-04
19195,45,1550,2017-11-05,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,39427.0,2017-11
19196,12,2468,2017-01-02,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,38193.0,2017-01
19197,0,1182,2017-12-06,1.0,Approved,0,0,0,0,1761.75,0.0,0.0,2017-12
19198,19,1654,2017-10-07,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,2017-10
19199,82,2219,2017-10-30,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,33552.0,2017-10
19200,53,2520,2017-06-07,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,33259.0,2017-06
19201,85,280,2017-04-30,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,35667.0,2017-04
19202,96,315,2017-05-13,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,37539.0,2017-05
19203,0,1214,2017-06-17,0.0,Approved,Solex,Standard,medium,medium,441.49,84.99,34071.0,2017-06
19204,94,2669,2017-07-06,0.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,41434.0,2017-07
19205,61,3061,2017-01-18,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,33879.0,2017-01
19206,0,2122,2017-01-04,1.0,Approved,0,0,0,0,1615.62,0.0,0.0,2017-01
19207,10,1506,2017-01-27,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,41701.0,2017-01
19208,23,2997,2017-11-29,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,34244.0,2017-11
19209,13,286,2017-01-29,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,35378.0,2017-01
19210,67,2773,2017-04-07,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,36668.0,2017-04
19211,29,3430,2017-09-20,1.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,37337.0,2017-09
19212,13,2082,2017-10-31,0.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,37838.0,2017-10
19213,5,2580,2017-05-14,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,2017-05
19214,2,1545,2017-08-27,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,38573.0,2017-08
19215,40,2078,2017-04-04,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,38750.0,2017-04
19216,5,2622,2017-03-11,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,2017-03
19217,7,2125,2017-05-03,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,33888.0,2017-05
19218,0,1611,2017-11-18,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,42458.0,2017-11
19219,28,12,2017-09-16,0.0,Approved,Norco Bicycles,Standard,medium,small,1216.14,1082.36,33455.0,2017-09
19220,90,2872,2017-03-31,0.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,37626.0,2017-03
19221,33,1526,2017-01-20,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,40336.0,2017-01
19222,79,1450,2017-02-03,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,2017-02
19223,5,190,2017-01-10,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,40784.0,2017-01
19224,84,136,2017-10-05,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,34996.0,2017-10
19225,88,2845,2017-11-04,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,36145.0,2017-11
19226,79,2632,2017-12-23,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,37873.0,2017-12
19227,54,3286,2017-05-29,0.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,39915.0,2017-05
19228,45,3307,2017-12-14,0.0,Approved,Trek Bicycles,Road,low,medium,980.37,234.43,38258.0,2017-12
19229,84,3365,2017-07-17,1.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,38339.0,2017-07
19230,52,1287,2017-08-06,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,37823.0,2017-08
19231,64,3344,2017-05-25,1.0,Approved,Trek Bicycles,Standard,medium,large,1469.44,596.55,34996.0,2017-05
19232,48,2771,2017-01-18,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,40784.0,2017-01
19233,83,1208,2017-08-31,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,41533.0,2017-08
19234,76,1480,2017-12-28,0.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,42458.0,2017-12
19235,94,3482,2017-07-26,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,42458.0,2017-07
19236,79,1477,2017-08-11,0.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,41533.0,2017-08
19237,0,2584,2017-11-17,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,39880.0,2017-11
19238,0,2307,2017-05-13,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,36833.0,2017-05
