customer_id,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,segment
1548,37,3,2239.69,3,5,5,355,Lost Customer
1549,3,7,5720.9800000000005,5,2,3,523,Lost Customer
1550,42,6,5181.85,3,3,4,334,Lost Customer
1551,22,7,7800.78,4,2,2,422,Lost Customer
1552,99,5,6945.16,1,4,2,142,Lost Customer
1553,84,4,4422.05,2,4,4,244,Lost Customer
1554,20,7,9898.23,4,2,1,421,Lost Customer
1555,133,7,7885.78,1,2,2,122,Lost Customer
1556,84,5,6248.45,2,4,3,243,Lost Customer
1557,75,7,9899.14,2,2,1,221,At Risk of Churn
1558,8,9,13587.269999999999,5,1,1,511,Lost Customer
1559,56,8,11795.54,3,1,1,311,Lost Customer
1560,202,3,1348.02,1,5,5,155,Lost Customer
1561,43,8,10601.55,3,1,1,311,Lost Customer
1562,100,3,4066.11,1,5,4,154,Lost Customer
1563,129,4,4845.110000000001,1,4,4,144,Lost Customer
1564,13,3,2983.8,5,5,5,555,VIP Customer
1565,9,2,3083.23,5,5,5,555,VIP Customer
1566,86,4,2886.44,2,4,5,245,Lost Customer
1567,24,7,10643.93,4,2,1,421,Lost Customer
1568,139,5,7722.0599999999995,1,4,2,142,Lost Customer
1569,53,1,1466.68,3,5,5,355,Lost Customer
1570,33,9,9958.95,3,1,1,311,Lost Customer
1571,3,4,6221.7300000000005,5,4,3,543,Loyal Customer
1572,82,6,10119.88,2,3,1,231,Lost Customer
1573,64,4,5400.4400000000005,2,4,3,243,Lost Customer
1574,73,10,9813.75,2,1,1,211,At Risk of Churn
1575,86,4,4088.84,2,4,4,244,Lost Customer
1576,37,8,7956.31,3,1,2,312,Lost Customer
1577,12,7,7980.92,5,2,2,522,Lost Customer
1578,16,7,9064.42,4,2,1,421,Lost Customer
1579,40,10,12087.02,3,1,1,311,Lost Customer
1580,55,8,7454.8099999999995,3,1,2,312,Lost Customer
1581,36,8,7922.66,3,1,2,312,Lost Customer
1582,55,5,5202.889999999999,3,4,4,344,Lost Customer
1583,112,4,4888.05,1,4,4,144,Lost Customer
1584,2,2,2749.7200000000003,5,5,5,555,VIP Customer
1585,37,8,8002.97,3,1,2,312,Lost Customer
1586,16,6,6104.44,4,3,3,433,Lost Customer
1587,77,5,4992.59,2,4,4,244,Lost Customer
1588,32,7,9131.54,4,2,1,421,Lost Customer
1589,11,6,8549.57,5,3,2,532,Lost Customer
1590,86,3,5130.389999999999,2,5,4,254,Lost Customer
1591,29,12,13908.32,4,1,1,411,Lost Customer
1592,100,4,5703.379999999999,1,4,3,143,Lost Customer
1593,53,6,7569.45,3,3,2,332,Lost Customer
1594,0,6,8475.63,5,3,2,532,Lost Customer
1595,77,7,9792.89,2,2,1,221,At Risk of Churn
1596,135,5,5697.98,1,4,3,143,Lost Customer
1597,25,12,18052.68,4,1,1,411,Lost Customer
1598,170,5,6297.23,1,4,3,143,Lost Customer
1599,19,11,8164.88,4,1,2,412,Lost Customer
1600,13,9,5904.32,5,1,3,513,Lost Customer
1601,19,4,3901.84,4,4,4,444,Lost Customer
1602,7,5,6779.29,5,4,3,543,Loyal Customer
1603,23,4,5471.889999999999,4,4,3,443,Lost Customer
1604,99,3,3311.7200000000003,1,5,5,155,Lost Customer
1605,181,3,3871.88,1,5,4,154,Lost Customer
1606,42,5,6270.96,3,4,3,343,Lost Customer
1607,1,5,4898.71,5,4,4,544,Loyal Customer
1608,12,3,2811.51,5,5,5,555,VIP Customer
1609,61,5,6259.92,2,4,3,243,Lost Customer
1610,8,5,6734.610000000001,5,4,3,543,Loyal Customer
1611,41,12,13692.47,3,1,1,311,Lost Customer
1612,67,2,3904.22,2,5,4,254,Lost Customer
1613,41,8,6670.94,3,1,3,313,Lost Customer
1614,50,7,5571.04,3,2,3,323,Potential Loyalist
1615,55,6,8856.76,3,3,1,331,Lost Customer
1616,23,7,10413.51,4,2,1,421,Lost Customer
1617,5,5,5926.27,5,4,3,543,Loyal Customer
1618,28,2,2033.21,4,5,5,455,Lost Customer
1619,84,10,11466.11,2,1,1,211,At Risk of Churn
1620,216,2,2947.04,1,5,5,155,Lost Customer
1621,82,5,2804.08,2,4,5,245,Lost Customer
1622,47,3,1952.29,3,5,5,355,Lost Customer
1623,2,6,7686.06,5,3,2,532,Lost Customer
1624,3,6,4424.39,5,3,4,534,Lost Customer
1625,9,8,12809.369999999999,5,1,1,511,Lost Customer
1626,255,2,1789.3799999999999,1,5,5,155,Lost Customer
1627,24,8,10051.58,4,1,1,411,Lost Customer
1628,133,2,3869.2699999999995,1,5,4,154,Lost Customer
1629,1,7,8226.210000000001,5,2,2,522,Lost Customer
1630,23,3,3699.7799999999997,4,5,5,455,Lost Customer
1631,131,5,5204.3,1,4,4,144,Lost Customer
1632,281,2,2114.26,1,5,5,155,Lost Customer
1633,17,3,4623.68,4,5,4,454,Lost Customer
1634,29,4,3683.93,4,4,5,445,Lost Customer
1635,139,4,6745.71,1,4,3,143,Lost Customer
1636,40,5,6065.61,3,4,3,343,Lost Customer
1637,143,8,7801.63,1,1,2,112,Lost Customer
1638,11,4,5237.9,5,4,4,544,Loyal Customer
1639,30,6,7481.219999999999,4,3,2,432,Lost Customer
1640,62,7,5455.04,2,2,3,223,Lost Customer
1641,63,9,9474.24,2,1,1,211,At Risk of Churn
1642,84,5,4353.22,2,4,4,244,Lost Customer
1643,38,8,9571.34,3,1,1,311,Lost Customer
1644,22,7,8493.64,4,2,2,422,Lost Customer
1645,90,7,4521.049999999999,2,2,4,224,Lost Customer
1646,26,7,7426.27,4,2,2,422,Lost Customer
1647,178,7,7932.610000000001,1,2,2,122,Lost Customer
1648,13,4,4946.86,5,4,4,544,Loyal Customer
1649,71,3,4375.29,2,5,4,254,Lost Customer
1650,10,5,4358.9,5,4,4,544,Loyal Customer
1651,97,5,2070.12,2,4,5,245,Lost Customer
1652,96,6,7230.45,2,3,2,232,Potential Loyalist
1653,33,5,5084.3,3,4,4,344,Lost Customer
1654,84,4,4021.4700000000003,2,4,4,244,Lost Customer
1655,16,3,3331.17,4,5,5,455,Lost Customer
1656,84,7,8201.54,2,2,2,222,Lost Customer
1657,61,6,5897.3099999999995,2,3,3,233,Lost Customer
1658,280,4,3729.5499999999997,1,4,5,145,Lost Customer
1659,80,7,8004.33,2,2,2,222,Lost Customer
1660,76,6,4480.62,2,3,4,234,Lost Customer
1661,218,6,8438.94,1,3,2,132,Lost Customer
1662,62,5,3125.38,2,4,5,245,Lost Customer
1663,13,6,8093.37,5,3,2,532,Lost Customer
1664,42,7,8460.32,3,2,2,322,Lost Customer
1665,68,8,8205.05,2,1,2,212,At Risk of Churn
1666,78,4,5256.49,2,4,4,244,Lost Customer
1667,76,7,9549.75,2,2,1,221,At Risk of Churn
1668,4,6,6878.43,5,3,2,532,Lost Customer
1669,59,6,6940.13,2,3,2,232,Potential Loyalist
1670,60,9,8855.96,2,1,1,211,At Risk of Churn
1671,43,4,3197.84,3,4,5,345,Lost Customer
1672,42,13,14908.46,3,1,1,311,Lost Customer
1673,133,3,1318.28,1,5,5,155,Lost Customer
1674,48,5,1043.7,3,4,5,345,Lost Customer
1675,101,4,4572.34,1,4,4,144,Lost Customer
1676,87,5,6881.58,2,4,2,242,Lost Customer
1677,98,8,8188.179999999999,2,1,2,212,At Risk of Churn
1678,68,9,8841.869999999999,2,1,1,211,At Risk of Churn
1679,136,4,5682.89,1,4,3,143,Lost Customer
1680,112,3,5001.21,1,5,4,154,Lost Customer
1681,18,5,5956.62,4,4,3,443,Lost Customer
1682,82,6,10071.44,2,3,1,231,Lost Customer
1683,82,9,12412.95,2,1,1,211,At Risk of Churn
1684,16,6,4309.7,4,3,4,434,Lost Customer
1685,25,2,1818.98,4,5,5,455,Lost Customer
1686,78,10,10098.74,2,1,1,211,At Risk of Churn
1687,10,4,4032.17,5,4,4,544,Loyal Customer
1688,23,8,8917.130000000001,4,1,1,411,Lost Customer
1689,136,5,7091.33,1,4,2,142,Lost Customer
1690,16,9,8042.110000000001,4,1,2,412,Lost Customer
1691,2,8,7630.41,5,1,2,512,Lost Customer
1692,127,5,3763.01,1,4,5,145,Lost Customer
1693,75,7,8716.14,2,2,2,222,Lost Customer
1694,19,7,7616.63,4,2,2,422,Lost Customer
1695,37,5,7504.66,3,4,2,342,Lost Customer
1696,28,9,12254.53,4,1,1,411,Lost Customer
1697,24,5,6885.15,4,4,2,442,Lost Customer
1698,32,8,9039.039999999999,4,1,1,411,Lost Customer
1699,81,8,8291.65,2,1,2,212,At Risk of Churn
1700,44,7,5028.5,3,2,4,324,Lost Customer
1701,5,5,3664.41,5,4,5,545,VIP Customer
1702,14,7,5682.53,5,2,3,523,Lost Customer
1703,3,4,2468.19,5,4,5,545,VIP Customer
1704,119,2,3009.57,1,5,5,155,Lost Customer
1705,15,4,5029.5,4,4,4,444,Lost Customer
1706,2,8,9107.39,5,1,1,511,Lost Customer
1707,17,9,6986.84,4,1,2,412,Lost Customer
1708,258,4,6112.64,1,4,3,143,Lost Customer
1709,4,5,5390.71,5,4,3,543,Loyal Customer
1710,80,4,4067.49,2,4,4,244,Lost Customer
1711,41,7,6222.5599999999995,3,2,3,323,Potential Loyalist
1712,286,2,1953.53,1,5,5,155,Lost Customer
1713,6,7,9031.89,5,2,1,521,Lost Customer
1714,38,6,5717.15,3,3,3,333,Potential Loyalist
1715,102,3,2616.3199999999997,1,5,5,155,Lost Customer
1716,134,2,2372.87,1,5,5,155,Lost Customer
1717,46,4,3349.03,3,4,5,345,Lost Customer
1718,24,5,4488.2,4,4,4,444,Lost Customer
1719,19,5,5061.53,4,4,4,444,Lost Customer
1720,23,5,5561.49,4,4,3,443,Lost Customer
1721,0,7,8195.2,5,2,2,522,Lost Customer
1722,4,9,12696.87,5,1,1,511,Lost Customer
1723,17,5,4943.21,4,4,4,444,Lost Customer
1724,103,4,2074.23,1,4,5,145,Lost Customer
1725,60,8,11020.22,2,1,1,211,At Risk of Churn
1726,9,8,10471.32,5,1,1,511,Lost Customer
1727,71,7,7397.04,2,2,2,222,Lost Customer
1728,45,7,9185.800000000001,3,2,1,321,Lost Customer
1729,58,7,5273.49,3,2,4,324,Lost Customer
1730,20,3,3121.3,4,5,5,455,Lost Customer
1731,43,11,8015.92,3,1,2,312,Lost Customer
1732,97,5,4804.96,2,4,4,244,Lost Customer
1733,53,5,4933.33,3,3,4,334,Lost Customer
1734,25,2,1998.5900000000001,4,5,5,455,Lost Customer
1735,65,5,5022.08,2,3,4,234,Lost Customer
1736,54,6,8725.86,3,3,2,332,Lost Customer
1737,45,3,4477.58,3,5,4,354,Lost Customer
1738,21,5,3395.26,4,3,5,435,Loyal Customer
1739,37,4,4215.17,3,4,4,344,Lost Customer
1740,6,8,9327.380000000001,5,1,1,511,Lost Customer
1741,64,4,5075.22,2,4,4,244,Lost Customer
1742,59,6,7168.48,2,3,2,232,Potential Loyalist
1743,86,7,8615.73,2,2,2,222,Lost Customer
1744,109,3,1889.09,1,5,5,155,Lost Customer
1745,5,12,10025.74,5,1,1,511,Lost Customer
1746,105,6,8448.21,1,3,2,132,Lost Customer
1747,190,4,2839.33,1,4,5,145,Lost Customer
1748,2,10,11012.26,5,1,1,511,Lost Customer
1749,81,3,3909.98,2,5,4,254,Lost Customer
1750,55,6,7768.64,3,3,2,332,Lost Customer
1751,12,4,3904.5699999999997,5,4,4,544,Loyal Customer
1752,28,7,5387.53,4,2,3,423,Lost Customer
1753,27,4,4242.64,4,4,4,444,Lost Customer
1754,142,5,6904.57,1,3,2,132,Lost Customer
1755,48,6,6597.55,3,3,3,333,Potential Loyalist
1756,62,3,2636.84,2,5,5,255,Lost Customer
1757,229,1,1228.07,1,5,5,155,Lost Customer
1758,2,7,4887.03,5,2,4,524,Lost Customer
1759,18,6,5494.57,4,3,3,433,Lost Customer
1760,12,7,8150.56,5,2,2,522,Lost Customer
1761,18,5,5743.1,4,3,3,433,Lost Customer
1762,21,12,12375.52,4,1,1,411,Lost Customer
1763,9,7,7841.49,5,2,2,522,Lost Customer
1764,2,4,3350.1400000000003,5,4,5,545,VIP Customer
1765,46,6,8083.150000000001,3,3,2,332,Lost Customer
1766,178,5,3464.7,1,3,5,135,Lost Customer
1767,4,5,5973.14,5,3,3,533,Lost Customer
1768,92,2,2428.24,2,5,5,255,Lost Customer
1769,36,6,5115.5,3,3,4,334,Lost Customer
1770,13,7,8228.41,5,2,2,522,Lost Customer
1771,39,6,7019.95,3,3,2,332,Lost Customer
1772,168,4,4467.889999999999,1,4,4,144,Lost Customer
1773,8,11,13096.0,5,1,1,511,Lost Customer
1774,97,4,3792.41,2,4,5,245,Lost Customer
1775,52,6,6171.379999999999,3,3,3,333,Potential Loyalist
1776,34,7,7458.65,3,2,2,322,Lost Customer
1777,70,7,7648.4400000000005,2,2,2,222,Lost Customer
1778,312,2,3040.4,1,5,5,155,Lost Customer
1779,129,6,8886.92,1,3,1,131,Lost Customer
1780,38,4,4117.57,3,4,4,344,Lost Customer
1781,9,4,3282.18,5,4,5,545,VIP Customer
1782,81,6,8490.84,2,3,2,232,Potential Loyalist
1783,49,12,11248.25,3,1,1,311,Lost Customer
1784,71,4,4486.610000000001,2,4,4,244,Lost Customer
1785,34,6,5294.27,3,3,4,334,Lost Customer
1786,174,2,1570.1,1,5,5,155,Lost Customer
1787,0,6,7519.39,5,3,2,532,Lost Customer
1788,29,9,10584.15,4,1,1,411,Lost Customer
1789,60,3,3728.3,2,5,5,255,Lost Customer
1790,32,5,4313.98,4,3,4,434,Lost Customer
1791,117,6,7479.16,1,3,2,132,Lost Customer
1792,6,10,9395.76,5,1,1,511,Lost Customer
1793,60,6,7572.360000000001,2,3,2,232,Potential Loyalist
1794,1,5,3869.44,5,3,4,534,Lost Customer
1795,3,6,6133.57,5,3,3,533,Lost Customer
1796,122,2,471.26,1,5,5,155,Lost Customer
1797,54,11,10502.99,3,1,1,311,Lost Customer
1798,13,7,6605.389999999999,5,2,3,523,Lost Customer
1799,52,4,4409.38,3,4,4,344,Lost Customer
1800,171,4,5571.58,1,4,3,143,Lost Customer
1801,65,8,9112.94,2,1,1,211,At Risk of Churn
1802,13,8,10435.94,5,1,1,511,Lost Customer
1803,115,7,7116.29,1,2,2,122,Lost Customer
1804,31,3,4740.04,4,5,4,454,Lost Customer
1805,90,4,2108.15,2,4,5,245,Lost Customer
1806,37,8,8723.79,3,1,2,312,Lost Customer
1807,60,6,6829.25,2,3,2,232,Potential Loyalist
1808,76,7,10837.15,2,2,1,221,At Risk of Churn
1809,27,6,10150.57,4,3,1,431,Lost Customer
1810,6,2,458.74,5,5,5,555,VIP Customer
1811,32,8,10112.53,4,1,1,411,Lost Customer
1812,22,10,10631.380000000001,4,1,1,411,Lost Customer
1813,18,6,6307.18,4,3,3,433,Lost Customer
1814,51,6,4848.03,3,3,4,334,Lost Customer
1815,11,5,4235.58,5,3,4,534,Lost Customer
1816,80,5,4929.820000000001,2,3,4,234,Lost Customer
1817,31,11,10054.07,4,1,1,411,Lost Customer
1818,24,7,8942.78,4,2,1,421,Lost Customer
1819,252,2,2884.59,1,5,5,155,Lost Customer
1820,35,9,8429.29,3,1,2,312,Lost Customer
1821,24,12,14387.59,4,1,1,411,Lost Customer
1822,2,5,3009.41,5,3,5,535,Lost Customer
1823,161,6,6635.66,1,3,3,133,Lost Customer
1824,12,7,7059.410000000001,5,2,2,522,Lost Customer
1825,40,6,6976.92,3,3,2,332,Lost Customer
1826,40,7,6983.06,3,2,2,322,Lost Customer
1827,38,5,6400.31,3,3,3,333,Potential Loyalist
1828,150,3,2146.84,1,5,5,155,Lost Customer
1829,3,3,2868.37,5,5,5,555,VIP Customer
1830,13,8,8772.89,5,1,1,511,Lost Customer
1831,165,8,6774.88,1,1,3,113,Lost Customer
1832,84,8,9260.84,2,1,1,211,At Risk of Churn
1833,10,5,4197.33,5,3,4,534,Lost Customer
1834,126,4,6290.79,1,4,3,143,Lost Customer
1835,25,6,5273.87,4,3,4,434,Lost Customer
1836,166,2,2832.71,1,5,5,155,Lost Customer
1837,35,7,9763.42,3,2,1,321,Lost Customer
1838,49,5,7121.110000000001,3,3,2,332,Lost Customer
1839,49,7,5930.82,3,2,3,323,Potential Loyalist
1840,98,7,6929.780000000001,2,2,2,222,Lost Customer
1841,36,4,5805.54,3,4,3,343,Lost Customer
1842,211,5,6542.54,1,3,3,133,Lost Customer
1843,112,4,5065.64,1,4,4,144,Lost Customer
1844,41,7,9198.960000000001,3,2,1,321,Lost Customer
1845,21,7,9342.199999999999,4,2,1,421,Lost Customer
1846,333,1,441.49,1,5,5,155,Lost Customer
1847,32,3,3921.92,4,5,4,454,Lost Customer
1848,42,6,8432.48,3,3,2,332,Lost Customer
1849,136,6,7069.03,1,3,2,132,Lost Customer
1850,44,7,7706.74,3,2,2,322,Lost Customer
1851,285,2,2498.86,1,5,5,155,Lost Customer
1852,97,5,7030.610000000001,2,3,2,232,Potential Loyalist
1853,26,9,8957.8,4,1,1,411,Lost Customer
1854,0,3,3384.5600000000004,5,5,5,555,VIP Customer
1855,22,4,3648.1,4,4,5,445,Lost Customer
1856,127,2,1134.63,1,5,5,155,Lost Customer
1857,87,5,7891.88,2,3,2,232,Potential Loyalist
1858,21,8,12412.28,4,1,1,411,Lost Customer
1859,76,5,6599.450000000001,2,3,3,233,Lost Customer
1860,11,6,7424.78,5,3,2,532,Lost Customer
1861,29,6,7073.07,4,3,2,432,Lost Customer
1862,74,7,6966.85,2,2,2,222,Lost Customer
1863,24,6,8915.48,4,3,1,431,Lost Customer
1864,24,11,8863.49,4,1,1,411,Lost Customer
1865,99,1,1071.23,1,5,5,155,Lost Customer
1866,38,9,12450.76,3,1,1,311,Lost Customer
1867,2,8,11055.86,5,1,1,511,Lost Customer
1868,26,6,10105.23,4,3,1,431,Lost Customer
1869,41,4,3260.59,3,4,5,345,Lost Customer
1870,38,7,7755.76,3,2,2,322,Lost Customer
1871,94,4,3787.27,2,4,5,245,Lost Customer
1872,3,6,6136.51,5,3,3,533,Lost Customer
1873,8,4,5930.68,5,4,3,543,Loyal Customer
1874,99,5,3958.4700000000003,1,3,4,134,Lost Customer
1875,98,6,6549.05,2,3,3,233,Lost Customer
1876,138,5,10115.019999999999,1,3,1,131,Lost Customer
1877,80,6,4192.3099999999995,2,3,4,234,Lost Customer
1878,32,6,6231.59,4,3,3,433,Lost Customer
1879,47,7,5332.889999999999,3,2,3,323,Potential Loyalist
1880,67,5,6619.75,2,3,3,233,Lost Customer
1881,35,7,8559.33,3,2,2,322,Lost Customer
1882,128,6,5862.02,1,3,3,133,Lost Customer
1883,42,3,4596.28,3,5,4,354,Lost Customer
1884,24,7,6672.0,4,2,3,423,Lost Customer
1885,4,9,10587.23,5,1,1,511,Lost Customer
1886,6,4,4591.32,5,4,4,544,Loyal Customer
1887,43,11,17133.93,3,1,1,311,Lost Customer
1888,87,4,5775.32,2,4,3,243,Lost Customer
1889,135,5,6210.6900000000005,1,3,3,133,Lost Customer
1890,44,9,10862.91,3,1,1,311,Lost Customer
1891,81,7,9203.4,2,2,1,221,At Risk of Churn
1892,107,6,4803.15,1,3,4,134,Lost Customer
1893,2,7,7903.94,5,2,2,522,Lost Customer
1894,36,4,3591.0299999999997,3,4,5,345,Lost Customer
1895,7,6,2994.17,5,3,5,535,Lost Customer
1896,159,3,3843.92,1,5,4,154,Lost Customer
1897,62,7,5120.75,2,2,4,224,Lost Customer
1898,55,7,9179.48,3,2,1,321,Lost Customer
1899,76,5,3807.34,2,3,5,235,Lost Customer
1900,67,4,3327.94,2,4,5,245,Lost Customer
1901,127,7,10098.550000000001,1,2,1,121,Lost Customer
1902,21,6,5864.75,4,3,3,433,Lost Customer
1903,16,4,6548.94,4,4,3,443,Lost Customer
1904,67,3,1954.46,2,5,5,255,Lost Customer
1905,10,9,9595.46,5,1,1,511,Lost Customer
1906,1,6,5992.34,5,3,3,533,Lost Customer
1907,110,4,3740.6,1,4,5,145,Lost Customer
1908,107,6,7578.92,1,3,2,132,Lost Customer
1909,59,6,5543.2,2,3,3,233,Lost Customer
1910,17,3,3041.75,4,5,5,455,Lost Customer
1911,61,2,3156.3599999999997,2,5,5,255,Lost Customer
1912,38,9,7048.1900000000005,3,1,2,312,Lost Customer
1913,42,13,8621.87,3,1,2,312,Lost Customer
1914,12,8,7833.69,5,1,2,512,Lost Customer
1915,61,5,4749.41,2,3,4,234,Lost Customer
1916,53,7,7436.05,3,2,2,322,Lost Customer
1917,28,7,9783.66,4,2,1,421,Lost Customer
1918,1,5,6735.74,5,3,3,533,Lost Customer
1919,44,4,3935.23,3,4,4,344,Lost Customer
1920,66,2,1038.65,2,5,5,255,Lost Customer
1921,40,1,586.45,3,5,5,355,Lost Customer
1922,93,3,3352.52,2,5,5,255,Lost Customer
1923,15,4,3704.94,4,4,5,445,Lost Customer
1924,25,3,4133.39,4,5,4,454,Lost Customer
1925,5,7,6617.74,5,2,3,523,Lost Customer
1926,5,5,7762.71,5,3,2,532,Lost Customer
1927,90,5,6439.16,2,3,3,233,Lost Customer
1928,34,2,2219.84,3,5,5,355,Lost Customer
1929,45,6,3442.2,3,3,5,335,Lost Customer
1930,21,5,6575.57,4,3,3,433,Lost Customer
1931,23,3,2218.5,4,5,5,455,Lost Customer
1932,89,8,12027.439999999999,2,1,1,211,At Risk of Churn
1933,41,9,11181.04,3,1,1,311,Lost Customer
1934,3,6,6431.09,5,3,3,533,Lost Customer
1935,57,6,6514.44,3,3,3,333,Potential Loyalist
1936,77,8,9673.2,2,1,1,211,At Risk of Churn
1937,34,7,9338.9,3,2,1,321,Lost Customer
1938,229,4,5966.86,1,4,3,143,Lost Customer
1939,76,2,806.18,2,5,5,255,Lost Customer
1940,76,4,6093.610000000001,2,4,3,243,Lost Customer
1941,5,4,4645.6900000000005,5,4,4,544,Loyal Customer
1942,16,8,6241.37,4,1,3,413,Lost Customer
1943,299,3,2075.7799999999997,1,5,5,155,Lost Customer
1944,5,6,6035.27,5,3,3,533,Lost Customer
1945,115,3,2551.62,1,5,5,155,Lost Customer
1946,88,13,11237.380000000001,2,1,1,211,At Risk of Churn
1947,35,9,8225.63,3,1,2,312,Lost Customer
1948,168,5,4266.28,1,3,4,134,Lost Customer
1949,29,7,8547.61,4,2,2,422,Lost Customer
1950,6,9,12108.45,5,1,1,511,Lost Customer
1951,118,8,6977.969999999999,1,1,2,112,Lost Customer
1952,76,10,7870.0,2,1,2,212,At Risk of Churn
1953,10,7,6386.97,5,2,3,523,Lost Customer
1954,100,9,10028.09,1,1,1,111,Lost Customer
1955,78,3,3235.83,2,5,5,255,Lost Customer
1956,33,4,3039.79,3,4,5,345,Lost Customer
1957,19,11,12822.04,4,1,1,411,Lost Customer
1958,69,4,2389.99,2,4,5,245,Lost Customer
1959,141,8,7593.280000000001,1,1,2,112,Lost Customer
1960,69,4,5914.98,2,4,3,243,Lost Customer
1961,25,3,4600.360000000001,4,5,4,454,Lost Customer
1962,93,2,1385.6,2,5,5,255,Lost Customer
1963,9,2,2683.29,5,5,5,555,VIP Customer
1964,102,6,8039.19,1,3,2,132,Lost Customer
1965,6,5,4201.57,5,3,4,534,Lost Customer
1966,161,6,3660.46,1,3,5,135,Lost Customer
1967,22,6,7697.1900000000005,4,3,2,432,Lost Customer
1968,159,5,4664.66,1,3,4,134,Lost Customer
1969,17,6,6142.67,4,3,3,433,Lost Customer
1970,0,8,8590.23,5,1,2,512,Lost Customer
1971,62,7,8998.88,2,2,1,221,At Risk of Churn
1972,0,5,5366.41,5,3,3,533,Lost Customer
1973,47,4,4932.1,3,4,4,344,Lost Customer
1974,32,5,3780.45,4,3,5,435,Loyal Customer
1975,108,2,661.42,1,5,5,155,Lost Customer
1976,135,6,6246.07,1,3,3,133,Lost Customer
1977,60,4,3681.98,2,4,5,245,Lost Customer
1978,13,3,2048.2599999999998,5,5,5,555,VIP Customer
1979,33,5,8062.73,3,3,2,332,Lost Customer
1980,73,8,9465.380000000001,2,1,1,211,At Risk of Churn
1981,89,3,4850.6900000000005,2,5,4,254,Lost Customer
1982,50,8,10897.34,3,1,1,311,Lost Customer
1983,2,4,5795.41,5,4,3,543,Loyal Customer
1984,48,7,10526.43,3,2,1,321,Lost Customer
1985,0,7,7022.76,5,2,2,522,Lost Customer
1986,44,6,4472.25,3,3,4,334,Lost Customer
1987,42,4,3721.38,3,4,5,345,Lost Customer
1988,134,8,10687.63,1,1,1,111,Lost Customer
1989,22,4,5139.46,4,4,4,444,Lost Customer
1990,9,9,7905.38,5,1,2,512,Lost Customer
1991,1,10,12813.27,5,1,1,511,Lost Customer
1992,140,10,14165.05,1,1,1,111,Lost Customer
1993,6,9,9008.4,5,1,1,511,Lost Customer
1994,2,6,7273.34,5,3,2,532,Lost Customer
1995,125,6,5245.66,1,3,4,134,Lost Customer
1996,13,7,6300.450000000001,5,2,3,523,Lost Customer
1997,54,5,4713.72,3,3,4,334,Lost Customer
1998,156,4,5359.34,1,4,3,143,Lost Customer
1999,3,7,8432.98,5,2,2,522,Lost Customer
2000,44,3,2951.12,3,5,5,355,Lost Customer
2001,86,8,10016.79,2,1,1,211,At Risk of Churn
2002,97,3,2637.04,2,5,5,255,Lost Customer
2003,219,2,1821.05,1,5,5,155,Lost Customer
2004,46,5,6042.51,3,3,3,333,Potential Loyalist
2005,5,6,7337.82,5,3,2,532,Lost Customer
2006,147,5,6192.77,1,3,3,133,Lost Customer
2007,23,4,6309.450000000001,4,4,3,443,Lost Customer
2008,29,7,7961.95,4,2,2,422,Lost Customer
2009,5,7,7073.18,5,2,2,522,Lost Customer
2010,34,5,5466.66,3,3,3,333,Potential Loyalist
2011,315,3,2057.82,1,5,5,155,Lost Customer
2012,13,5,5492.34,5,3,3,533,Lost Customer
2013,15,10,9944.76,4,1,1,411,Lost Customer
2014,54,7,7628.8099999999995,3,2,2,322,Lost Customer
2015,50,7,8012.0,3,2,2,322,Lost Customer
2016,68,6,5897.56,2,3,3,233,Lost Customer
2017,12,6,7420.3099999999995,5,3,2,532,Lost Customer
2018,35,7,7597.12,3,2,2,322,Lost Customer
2019,52,9,10876.279999999999,3,1,1,311,Lost Customer
2020,43,7,8810.74,3,2,1,321,Lost Customer
2021,125,2,802.88,1,5,5,155,Lost Customer
2022,13,5,5843.24,5,3,3,533,Lost Customer
2023,13,10,10149.33,5,1,1,511,Lost Customer
2024,29,6,5998.77,4,3,3,433,Lost Customer
2025,138,4,4120.88,1,4,4,144,Lost Customer
2026,146,4,6109.3,1,4,3,143,Lost Customer
2027,14,7,6353.8099999999995,5,2,3,523,Lost Customer
2028,40,7,7274.75,3,2,2,322,Lost Customer
2029,1,9,6555.91,5,1,3,513,Lost Customer
2030,239,4,6169.62,1,4,3,143,Lost Customer
2031,19,4,4477.1900000000005,4,4,4,444,Lost Customer
2032,5,2,1640.3,5,5,5,555,VIP Customer
2033,11,7,10152.52,5,2,1,521,Lost Customer
2034,52,8,9042.36,3,1,1,311,Lost Customer
2035,127,4,3371.7999999999997,1,4,5,145,Lost Customer
2036,25,12,10761.29,4,1,1,411,Lost Customer
2037,98,4,4403.780000000001,2,4,4,244,Lost Customer
2038,13,4,4230.27,5,4,4,544,Loyal Customer
2039,199,5,5594.110000000001,1,3,3,133,Lost Customer
2040,96,2,3028.8900000000003,2,5,5,255,Lost Customer
2041,80,6,7729.64,2,3,2,232,Potential Loyalist
2042,11,3,4170.51,5,5,4,554,VIP Customer
2043,139,5,6704.41,1,3,3,133,Lost Customer
2044,5,5,7468.57,5,3,2,532,Lost Customer
2045,55,9,9255.03,3,1,1,311,Lost Customer
2046,33,9,13347.529999999999,3,1,1,311,Lost Customer
2047,67,2,3132.77,2,5,5,255,Lost Customer
2048,57,7,8820.57,3,2,1,321,Lost Customer
2049,65,6,7403.76,2,3,2,232,Potential Loyalist
